row_seq|input_address|zip
713565|54 KING HENRY CIR , MIDDLE RIVER, MD 21220|21220
713583|66 AKIN CIR , MIDDLE RIVER, MD 21220|21220
713608|31 AKIN CIR , MIDDLE RIVER, MD 21220|21220
713614|3727 CHESTNUT RD , MIDDLE RIVER, MD 21220|21220
713630|105 PROPELLER DR , MIDDLE RIVER, MD 21220|21220
713640|9206 SWIVEN PL 2C, MIDDLE RIVER, MD 21220|21220
713676|610 LANOITAN RD L, MIDDLE RIVER, MD 21220|21220
713712|362 SHAGBARK RD , MIDDLE RIVER, MD 21220|21220
713718|727 W KINGSWAY , MIDDLE RIVER, MD 21220|21220
713722|48 VIMY CT , MIDDLE RIVER, MD 21220|21220
713729|9617 BIGGS RD , MIDDLE RIVER, MD 21220|21220
713790|843 SHIPFRIEND RD , MIDDLE RIVER, MD 21220|21220
713802|9818 MATZON RD , MIDDLE RIVER, MD 21220|21220
742261|3011 SHANNON DR , BALTIMORE, MD 21220|21220
743816|1708 E 33RD ST , BALTIMORE, MD 21220|21220
710504|336 STILLWATER RD , ESSEX, MD 21221|21221
710507|1019 FOXWOOD LN , ESSEX, MD 21221|21221
710508|70 SKIPJACK CT , ESSEX, MD 21221|21221
710527|850 BRUNSWICK RD D, ESSEX, MD 21221|21221
710531|1200 EASTERN BLVD , ESSEX, MD 21221|21221
710540|802 VIRGINIA AV , ESSEX, MD 21221|21221
710593|617 WEIR LN , ESSEX, MD 21221|21221
710603|108 ALCOCK RD , ESSEX, MD 21221|21221
710605|518 BACK RIVER NECK RD , ESSEX, MD 21221|21221
710608|34 BERKSHIRE RD , ESSEX, MD 21221|21221
710609|200 BACK RIVER NECK RD , ESSEX, MD 21221|21221
710686|618 DUNWICH WAY , ESSEX, MD 21221|21221
710688|1004 FOXCROFT LN , ESSEX, MD 21221|21221
710706|1200 HANDSWORTH PL J, ESSEX, MD 21221|21221
710751|320 MARLYN AV N , ESSEX, MD 21221|21221
710791|7323 GOLDEN RING RD , ESSEX, MD 21221|21221
710827|2234 HAWTHORNE RD , ESSEX, MD 21221|21221
710838|2209 WICOMICO RD , ESSEX, MD 21221|21221
710878|850 MIDDLESEX RD , ESSEX, MD 21221|21221
710882|309 STILLWATER RD , ESSEX, MD 21221|21221
710905|352 LEEANNE RD , ESSEX, MD 21221|21221
710914|1008 GEORGE AV , ESSEX, MD 21221|21221
710917|617 DORSEY AV , ESSEX, MD 21221|21221
711030|2403 BEACH AV , ESSEX, MD 21221|21221
711033|922 ASHBRIDGE DR B, ESSEX, MD 21221|21221
711090|955 KAYDEN LN , ESSEX, MD 21221|21221
711107|951 HOMBERG AVE ***UPDATED L , ESSEX, MD 21221|21221
711113|7 TACK CT , ESSEX, MD 21221|21221
711127|337 IDA AV , ESSEX, MD 21221|21221
711128|933 HONEYWOOD PL , ESSEX, MD 21221|21221
711139|546 MARLYN AV S , ESSEX, MD 21221|21221
711147|342 OBERLE AV , ESSEX, MD 21221|21221
711176|1661 ESSEXTOWNE CIR , ESSEX, MD 21221|21221
711196|1747 MERRITT BLVD , ESSEX, MD 21221|21221
711210|1586 WILLIAMS AV , ESSEX, MD 21221|21221
711231|1236 PUNJAB DR , ESSEX, MD 21221|21221
711238|312 WOODWARD DR S , ESSEX, MD 21221|21221
711246|8411 KELSO DR , ESSEX, MD 21221|21221
711251|1515 ALCONBURY RD K, ESSEX, MD 21221|21221
711252|718 MYRTH AV , ESSEX, MD 21221|21221
711287|1000 EASTERN AV , ESSEX, MD 21221|21221
711288|8411 KELSO DR , ESSEX, MD 21221|21221
711342|8411 KELSO DR , ESSEX, MD 21221|21221
711397|831 Martin Ave , ESSEX, MD 21221|21221
711412|8411 KELSO DR , ESSEX, MD 21221|21221
711415|8411 KELSO DR , ESSEX, MD 21221|21221
711464|1411 HADWICK DR D, ESSEX, MD 21221|21221
711466|1716 HILLTOP AV , essex, MD 21221|21221
711518|3709 OLD NORTHPOINT RD , ESSEX, MD 21221|21221
711546|1666 ESSEXTOWNE CIR , essex, MD 21221|21221
711583|1 EASTERN BLVD , ESSEX, MD 21221|21221
711586|1635 ESSEXTOWNE CIR , ESSEX, MD 21221|21221
711604|968 LANCE AV , ESSEX, MD 21221|21221
711630|6 S Marlyn Ave , ESSEX, MD 21221|21221
711637|1200 EASTERN BLVD , ESSEX, MD 21221|21221
711666|1000 FRANKLIN AV , ESSEX, MD 21221|21221
711690|1100 SANDYSTONE RD , ESSEX, MD 21221|21221
711694|810 RIVERSIDE DR , ESSEX, MD 21221|21221
711748|26 WILTSHIRE RD , ESSEX, MD 21221|21221
711752|1506 HOPEWELL AV , ESSEX, MD 21221|21221
711783|1800 BLOCK OF CAPE MAY RD , ESSEX, MD 21221|21221
711875|6 MARLYN AV S , ESSEX, MD 21221|21221
711884|349 SOUTHEASTERN TER , ESSEX, MD 21221|21221
711903|1025 OLD EASTERN AV D, ESSEX, MD 21221|21221
711933|1666 ESSEXTOWNE CIR , ESSEX, MD 21221|21221
711939|1010 PUNJAB DR , ESSEX, MD 21221|21221
711946|1666 ESSEXTOWNE CIR , ESSEX, MD 21221|21221
711947|1129 PUNJAB DR , ESSEX, MD 21221|21221
712004|929 FOXWOOD LN , ESSEX, MD 21221|21221
712019|201 BACK RIVER NECK RD , ESSEX, MD 21221|21221
712030|414 EASTERN BLVD 1, ESSEX, MD 21221|21221
712062|7120 GOLDEN RING RD 120, ESSEX, MD 21221|21221
712119|340 MAPLE AV , ESSEX, MD 21221|21221
712149|0 EASTERN BLVD UPDATEED L , ESSEX, MD 21221|21221
712246|64 MOLINE CIR , ESSEX, MD 21221|21221
712311|231 MARLYN AV N , ESSEX, MD 21221|21221
712365|22 DRIFTWOOD CT , ESSEX, MD 21221|21221
712399|1612 FRENCHS AV , ESSEX, MD 21221|21221
712414|801 Woodrow Ave , ESSEX, MD 21221|21221
712474|1300 EASTERN BLVD , ESSEX, MD 21221|21221
712482|1338 EASTERN BLVD , ESSEX, MD 21221|21221
712485|932 WOODLYNN RD , ESSEX, MD 21221|21221
712497|52 RUMELIA CIR , ESSEX, MD 21221|21221
712543|1259 Cloverwood Ct , ESSEX, MD 21221|21221
712554|7 RIDGEMOOR RD , ESSEX, MD 21221|21221
712564|347 MAPLE AV , ESSEX, MD 21221|21221
712587|310 EASTERN BLVD , ESSEX, MD 21221|21221
712588|6 ESSEX AV S , ESSEX, MD 21221|21221
712589|737 SEAWALL RD , ESSEX, MD 21221|21221
712604|922 ASHBRIDGE DR E, ESSEX, MD 21221|21221
712611|1511 ALCONBURY RD , ESSEX, MD 21221|21221
712630|1910 OLD EASTERN AV , ESSEX, MD 21221|21221
712637|1039 DEBBIE AV , ESSEX, MD 21221|21221
712687|7 RIDGEMOOR RD , ESSEX, MD 21221|21221
712734|1110 EASTERN BLVD , ESSEX, MD 21221|21221
712752|605 EASTERN BLVD , ESSEX, MD 21221|21221
712800|112 CLOVERWOOD CT , ESSEX, MD 21221|21221
712842|1621 ESSEXTOWNE CIR , ESSEX, MD 21221|21221
712853|22 CUTLASS CT , ESSEX, MD 21221|21221
712891|621 N Stuart St , ESSEX, MD 21221|21221
712910|933 PUNJAB CIR , ESSEX, MD 21221|21221
712960|1110 EASTERN BLVD , ESSEX, MD 21221|21221
713011|300 UPPERLANDING RD , ESSEX, MD 21221|21221
713014|902 BAYNER CT , ESSEX, MD 21221|21221
713096|925 KINWAT AV , ESSEX, MD 21221|21221
713148|501 MYRTH AV , ESSEX, MD 21221|21221
713198|1683 ESSEXTOWNE CIR , ESSEX, MD 21221|21221
713229|514 MACE AV D, ESSEX, MD 21221|21221
713287|1683 ESSEXTOWNE CIR , ESSEX, MD 21221|21221
713331|845 ARNCLIFFE RD , ESSEX, MD 21221|21221
713431|0 Southeast Blvd , ESSEX, MD 21221|21221
713486|151 ORVILLE RD , ESSEX, MD 21221|21221
713500|2227 MONOCACY RD , ESSEX, MD 21221|21221
713560|1245 PUNJAB DR , ESSEX, MD 21221|21221
713571|978 SANDALWOOD RD , ESSEX, MD 21221|21221
713578|1043 BAYNER RD , ESSEX, MD 21221|21221
713594|1060 BAYNER RD , ESSEX, MD 21221|21221
713612|1207 HANDSWORTH PL , ESSEX, MD 21221|21221
713621|1211 OLD EASTERN AV , ESSEX, MD 21221|21221
713672|100 MACE AV , ESSEX, MD 21221|21221
713721|448 STEMMERS RUN RD , ESSEX, MD 21221|21221
713738|955 KAYDEN LN , ESSEX, MD 21221|21221
713741|19 RUMELIA CIR , ESSEX, MD 21221|21221
713744|328 ST. GEORGE RD , ESSEX, MD 21221|21221
713771|712 MIDDLESEX RD , ESSEX, MD 21221|21221
713798|919 ASHBRIDGE DR D, ESSEX, MD 21221|21221
743709|2200 BROENING HWY , BALTIMORE, MD 21221|21221
744775|5501 HOPKINS BAYVIEW CIR , BALTIMORE, MD 21221|21221
710505|8172 MID HAVEN RD , DUNDALK, MD 21222|21222
710524|734 AVONDALE RD N , DUNDALK, MD 21222|21222
710530|1704 HOLAVIEW RD B1, DUNDALK, MD 21222|21222
710533|144 LEE LAWRENCE CT , DUNDALK, MD 21222|21222
710563|1917 PENHALL RD , DUNDALK, MD 21222|21222
710589|3302 MC SHANE WAY , DUNDALK, MD 21222|21222
710600|1905 OXLEY RD , DUNDALK, MD 21222|21222
710641|1705 HOLAVIEW RD B1, DUNDALK, MD 21222|21222
710647|8440 KAVANAGH RD , DUNDALK, MD 21222|21222
710652|2912 LIBERTY PY D, DUNDALK, MD 21222|21222
710657|308 SOLLERS POINT RD , DUNDALK, MD 21222|21222
710687|8059 PARK HAVEN RD , DUNDALK, MD 21222|21222
710696|101 MAIN ST 2A, DUNDALK, MD 21222|21222
710701|1821 BELLE AV , DUNDALK, MD 21222|21222
710703|1927 SEARLES RD , DUNDALK, MD 21222|21222
710725|7801 Wise Ave , BALTIMORE, MD 21222|21222
710741|24 MIDSHIP RD , DUNDALK, MD 21222|21222
710750|1703 HOLAVIEW RD A3, DUNDALK, MD 21222|21222
710758|2716 PLAINFIELD RD , BALTIMORE, MD 21222|21222
710767|6804 BRENTWOOD AV , DUNDALK, MD 21222|21222
710815|7818 ST. PATRICIA LN , DUNDALK, MD 21222|21222
710850|233 PATAPSCO AV , DUNDALK, MD 21222|21222
710851|7627 PHILADELPHIA RD , DUNDALK, MD 21222|21222
710883|8063 STRATMAN RD , DUNDALK, MD 21222|21222
710891|2803 CRESTON RD , DUNDALK, MD 21222|21222
710933|108 BAYSIDE DR , DUNDALK, MD 21222|21222
711000|3701 NORTHPOINT RD 28, BALTIMORE, MD 21222|21222
711010|122 PATAPSCO AV , DUNDALK, MD 21222|21222
711013|8045 North Boundary Rd , BALTIMORE, MD 21222|21222
711028|7147 HOLABIRD AVE , DUNDALK, MD 21222|21222
711049|8014 WALLACE RD , BALTIMORE, MD 21222|21222
711060|8023 DEL HAVEN RD , DUNDALK, MD 21222|21222
711073|7470 SCHOOL AV , DUNDALK, MD 21222|21222
711078|1613 FOUR GEORGES CT B3, DUNDALK, MD 21222|21222
711094|8230 Bletzer Rd , DUNDALK, MD 21222|21222
711109|2704 DUNWALL CT , DUNDALK, MD 21222|21222
711132|1620 FOUR GEORGES CT B4, DUNDALK, MD 21222|21222
711135|10 DUNMANWAY , DUNDALK, MD 21222|21222
711142|126 KINSHIP RD 2A, DUNDALK, MD 21222|21222
711154|1643 GRAY PL , DUNDALK, MD 21222|21222
711170|7306 MARTELL AV , DUNDALK, MD 21222|21222
711185|49 KINSHIP RD , BALTIMORE, MD 21222|21222
711192|1705 HOLAVIEW RD A1, BALTIMORE, MD 21222|21222
711225|546 MAIN ST , DUNDALK, MD 21222|21222
711244|1966 Guy Way , baltimore, MD 21222|21222
711254|6726 RAILWAY AV , DUNDALK, MD 21222|21222
711262|2660 YORKWAY , DUNDALK, MD 21222|21222
711274|6615 TRIBUTARY ST , DUNDALK, MD 21222|21222
711284|1733 SEARLES RD , DUNDALK, MD 21222|21222
711306|2717 PLAYFIELD ST , DUNDALK, MD 21222|21222
711325|1705 HOLAVIEW RD B4, DUNDALK, MD 21222|21222
711332|8125 BULLNECK RD , DUNDALK, MD 21222|21222
711335|517 NEW PITTSBURG AV , DUNDALK, MD 21222|21222
711347|2399 NORTHPOINT BLVD , DUNDALK, MD 21222|21222
711364|1601 INVERNESS AV E, DUNDALK, MD 21222|21222
711385|7000 BRENTWOOD AV , DUNDALK, MD 21222|21222
711394|0 SPARROWS PT*COVE RD , DUNDALK, MD 21222|21222
711436|1706 HOLAVIEW RD C3, DUNDALK, MD 21222|21222
711450|7811 FAIRGREEN RD , DUNDALK, MD 21222|21222
711455|3124 YORKWAY , DUNDALK, MD 21222|21222
711458|2399 NORTHPOINT BLVD , DUNDALK, MD 21222|21222
711491|23 FLAGSHIP RD , DUNDALK, MD 21222|21222
711501|177 CHESTNUT ST ***UPDATE , DUNDALK, MD 21222|21222
711508|2972 CORNWALL RD , DUNDALK, MD 21222|21222
711523|17 COURT PLEASANT RD B3, BALTIMORE, MD 21222|21222
711525|7900 WISE AV , DUNDALK, MD 21222|21222
711530|210 MAPLE AV , DUNDALK, MD 21222|21222
711548|1932 WAREHAM RD , DUNDALK, MD 21222|21222
711555|2399 NORTHPOINT BLVD , DUNDALK, MD 21222|21222
711557|1602 FOUR GEORGES CT T1, BALTIMORE, MD 21222|21222
711590|7929 EASTERN BLVD , BALTIMORE, MD 21222|21222
711593|57 SHIPPING PL B22, DUNDALK, MD 21222|21222
711594|7710 TRAPPE RD , DUNDALK, MD 21222|21222
711600|101 MAIN ST 1B, DUNDALK, MD 21222|21222
711609|1618 LYNCH RD , DUNDALK, MD 21222|21222
711613|7730 WISE AVE , BALTIMORE, MD 21222|21222
711644|1704 MELBOURNE RD , DUNDALK, MD 21222|21222
711658|500 WILLOW SPRING RD , DUNDALK, MD 21222|21222
711681|8038 WALLACE RD , BALTIMORE, MD 21222|21222
711687|19 CENTRE AV , DUNDALK, MD 21222|21222
711693|65 AVALON AV , DUNDALK, MD 21222|21222
711696|2020 GUYWAY , DUNDALK, MD 21222|21222
711709|1645 MERRITT BLVD , DUNDALK, MD 21222|21222
711712|552 NEW PITTSBURG AV , DUNDALK, MD 21222|21222
711719|2815 SOLLERS POINT RD , DUNDALK, MD 21222|21222
711728|105 WISE AV , DUNDALK, MD 21222|21222
711738|2027 SHORE RD , DUNDALK, MD 21222|21222
711746|7222 DUNMANWAY , DUNDALK, MD 21222|21222
711769|19 PORTSHIP RD , DUNDALK, MD 21222|21222
711771|215 DETROIT AV , DUNDALK, MD 21222|21222
711778|1903 MERRITT BLVD , DUNDALK, MD 21222|21222
711794|7734 Wise Ave , BALTIMORE, MD 21222|21222
711804|0 SHIPPING PL , DUNDALK, MD 21222|21222
711813|10 DUNMANWAY , DUNDALK, MD 21222|21222
711828|3114 WALLFORD DR , DUNDALK, MD 21222|21222
711836|8174 GRAY HAVEN RD , DUNDALK, MD 21222|21222
711863|8234 N BOUNDARY RD A, DUNDALK, MD 21222|21222
711872|7820 JAMESFORD RD , BALTIMORE, MD 21222|21222
711886|7463 MANCHESTER RD , BALTIMORE, MD 21222|21222
711899|1754 Merritt BLVD , DUNDALK, MD 21222|21222
711910|1903 NEVILL RD , BALTIMORE, MD 21222|21222
711917|2930 YORKWAY , DUNDALK, MD 21222|21222
711949|817 LOALAN AVE , BALTIMORE, MD 21222|21222
711957|8499 LYNCH RD , DUNDALK, MD 21222|21222
712000|111 BALTIMORE AVE **UPDATED L , DUNDALK, MD 21222|21222
712010|3104 FOUR SEASONS CT C4, DUNDALK, MD 21222|21222
712016|8016 DEL HAVEN RD , DUNDALK, MD 21222|21222
712021|0 BROENING HY*KEY BR , DUNDALK, MD 21222|21222
712029|1927 JASMINE RD , BALTIMORE, MD 21222|21222
712031|8038 N BOUNDARY RD , DUNDALK, MD 21222|21222
712037|2006 GUYWAY , DUNDALK, MD 21222|21222
712039|2529 LIBERTY PY , DUNDALK, MD 21222|21222
712043|3436 COURTWAY , DUNDALK, MD 21222|21222
712045|7211 DUNGLEN CT , DUNDALK, MD 21222|21222
712052|6836 BELCLARE RD , DUNDALK, MD 21222|21222
712085|2059 SHORE RD , DUNDALK, MD 21222|21222
712098|12 COMMERCE PL , DUNDALK, MD 21222|21222
712102|7799 DUNMANWAY , DUNDALK, MD 21222|21222
712110|7801 EASTERN AV , DUNDALK, MD 21222|21222
712122|1618 FOUR GEORGES CT , DUNDALK, MD 21222|21222
712127|726 AVONDALE RD N , DUNDALK, MD 21222|21222
712155|7164 Holabird Ave , DUNDALK, MD 21222|21222
712174|7416 ALVAH AV , DUNDALK, MD 21222|21222
712183|7257 Holabird Ave , BALTIMORE, MD 21222|21222
712184|2700 GRAY MANOR CT , DUNDALK, MD 21222|21222
712199|732 PEACH ORCHARD LN , DUNDALK, MD 21222|21222
712200|632 PEACH ORCHARD RD , DUNDALK, MD 21222|21222
712250|7799 CHARLESMONT RD , DUNDALK, MD 21222|21222
712261|123 LEE LAWRENCE CT , DUNDALK, MD 21222|21222
712278|556 NEW PITTSBURG AV , DUNDALK, MD 21222|21222
712290|3402 YORKWAY , DUNDALK, MD 21222|21222
712294|7900 WISE AVE , BALTIMORE, MD 21222|21222
712297|113 KINSHIP RD 2B, DUNDALK, MD 21222|21222
712318|7813 SCHOLAR RD , BALTIMORE, MD 21222|21222
712319|7432 HOLABIRD AV , DUNDALK, MD 21222|21222
712324|123 LEE LAWRENCE CT , DUNDALK, MD 21222|21222
712334|7907 EASTERN BLVD , BALTIMORE, MD 21222|21222
712335|1904 CRAFTON AV , DUNDALK, MD 21222|21222
712369|7519 SCHOOL AV , DUNDALK, MD 21222|21222
712413|7816 COLLINGHAM DR E , DUNDALK, MD 21222|21222
712476|2083 LARKHALL RD , DUNDALK, MD 21222|21222
712507|7156 GOUGH ST , DUNDALK, MD 21222|21222
712516|113 LEE LAWRENCE CT , DUNDALK, MD 21222|21222
712521|528 NEW PITTSBURG AVE , BALTIMORE, MD 21222|21222
712535|3310 MC SHANE WAY , DUNDALK, MD 21222|21222
712536|1023 Elton Ave B, BALTIMORE, MD 21222|21222
712538|102 Avon Ave , DUNDALK, MD 21222|21222
712541|117 KINSHIP RD 2B, DUNDALK, MD 21222|21222
712561|7612 HACKETT AV , DUNDALK, MD 21222|21222
712562|6805 REDROSE WAY , BALTIMORE, MD 21222|21222
712570|2700 YORKWAY A, DUNDALK, MD 21222|21222
712580|2955 LIBERTY PY B, DUNDALK, MD 21222|21222
712602|8043 N BOUNDARY RD , DUNDALK, MD 21222|21222
712620|1312 DELVALE AV , DUNDALK, MD 21222|21222
712639|1216 48TH ST , DUNDALK, MD 21222|21222
712642|7801 EASTERN AV , DUNDALK, MD 21222|21222
712669|106 VENTNOR TER , DUNDALK, MD 21222|21222
712715|203 RIVERVIEW AV , DUNDALK, MD 21222|21222
712721|86 ADMIRAL BLVD , DUNDALK, MD 21222|21222
712726|1973 MERRITT BLVD , DUNDALK, MD 21222|21222
712753|552 NEW PITTSBURG AV , DUNDALK, MD 21222|21222
712809|144 LEE LAWRENCE CT , DUNDALK, MD 21222|21222
712825|119 KINSHIP RD 2A, DUNDALK, MD 21222|21222
712836|1635 LYNCH RD , DUNDALK, MD 21222|21222
712846|4028 St Augustine Ln , BALTIMORE, MD 21222|21222
712881|7439 BERKSHIRE RD , DUNDALK, MD 21222|21222
712916|1926 INVERTON RD , DUNDALK, MD 21222|21222
712923|2520 GRAY MANOR TER , DUNDALK, MD 21222|21222
712928|224 CHESTNUT ST , DUNDALK, MD 21222|21222
712959|3429 LOGAN VIEW DR , DUNDALK, MD 21222|21222
712973|2507 W Woodwell Rd , BALTIMORE, MD 21222|21222
712983|1613 FOUR GEORGES CT B1, DUNDALK, MD 21222|21222
712984|2900 CORNWALL RD , DUNDALK, MD 21222|21222
712991|7640 OLD BATTLE GROVE RD , DUNDALK, MD 21222|21222
713005|545 NEW PITTSBURG AV , DUNDALK, MD 21222|21222
713024|1780 MERRITT BLVD , DUNDALK, MD 21222|21222
713025|7491 RABON AVE , BALTIMORE, MD 21222|21222
713030|2782 MOORGATE RD , DUNDALK, MD 21222|21222
713047|1963 INVERTON RD , DUNDALK, MD 21222|21222
713079|3304 WALLFORD DR , DUNDALK, MD 21222|21222
713095|928 OAKLEIGH BEACH RD , DUNDALK, MD 21222|21222
713109|63 SHIPPING PL , DUNDALK, MD 21222|21222
713141|414 NEW PITTSBURG AV , DUNDALK, MD 21222|21222
713153|1620 FOUR GEORGES CT C3, DUNDALK, MD 21222|21222
713159|8100 CORNWALL RD , DUNDALK, MD 21222|21222
713165|500 TRAPPE RD , DUNDALK, MD 21222|21222
713168|16 COURT PLEASANT RD A7, BALTIMORE, MD 21222|21222
713177|1900 STANHOPE RD , DUNDALK, MD 21222|21222
713206|1917 SEARLES RD , DUNDALK, MD 21222|21222
713207|1917 SEARLES RD , DUNDALK, MD 21222|21222
713230|7401 HOLABIRD AV , DUNDALK, MD 21222|21222
713231|202 ST. HELENA AV , DUNDALK, MD 21222|21222
713233|1131 MERRITT BLVD , DUNDALK, MD 21222|21222
713237|109 CENTER ST , DUNDALK, MD 21222|21222
713239|106 BAYSIDE DR , DUNDALK, MD 21222|21222
713279|3955 NORTHPOINT RD , DUNDALK, MD 21222|21222
713321|84 KINSHIP RD , DUNDALK, MD 21222|21222
713338|1604 FOUR GEORGES CT A1, DUNDALK, MD 21222|21222
713343|540 NEW PITTSBURG AV , DUNDALK, MD 21222|21222
713344|2113 DUNDALK AV 2, DUNDALK, MD 21222|21222
713361|1907 SEARLES RD , DUNDALK, MD 21222|21222
713366|1619 FOUR GEORGES CT B, Dundalk, MD 21222|21222
713371|1619 FOUR GEORGES CT B1, DUNDALK, MD 21222|21222
713391|129 CALVIN HILL CT , DUNDALK, MD 21222|21222
713422|1812 TYLER RD , DUNDALK, MD 21222|21222
713434|7888 HAROLD RD , DUNDALK, MD 21222|21222
713436|1521 MERRITT BLVD , BALTIMORE, MD 21222|21222
713453|136 CARVER RD , DUNDALK, MD 21222|21222
713460|1738 BROOKVIEW RD , DUNDALK, MD 21222|21222
713489|7201 SOLLERS POINT RD , BALTIMORE, MD 21222|21222
713492|1612 FOUR GEORGES CT 3, DUNDALK, MD 21222|21222
713503|200 S Woodwell Rd , BALTIMORE, MD 21222|21222
713514|7625 GERMAN HILL RD , DUNDALK, MD 21222|21222
713517|3101 FOUR SEASONS CT B3, DUNDALK, MD 21222|21222
713541|2608 YORKWAY , DUNDALK, MD 21222|21222
713549|610 GOODMAN AV , DUNDALK, MD 21222|21222
713566|3414 LOUTH RD , DUNDALK, MD 21222|21222
713572|7629 NEW BATTLE GROVE RD , DUNDALK, MD 21222|21222
713587|3124 BAYBRIAR RD , DUNDALK, MD 21222|21222
713588|7900 WISE AV , DUNDALK, MD 21222|21222
713593|2933 LIBERTY PY , DUNDALK, MD 21222|21222
713603|1922 EWALD AV , DUNDALK, MD 21222|21222
713607|240 RIVERVIEW AV , DUNDALK, MD 21222|21222
713617|1116 NORTHPOINT RD , DUNDALK, MD 21222|21222
713625|2900 BROENING HWY , DUNDALK, MD 21222|21222
713642|7905 TRAPPE RD F, DUNDALK, MD 21222|21222
713666|1915 RETTMAN LN , DUNDALK, MD 21222|21222
713674|3001 DUNDALK AV , DUNDALK, MD 21222|21222
713682|3105 FOUR SEASONS CT C3, DUNDALK, MD 21222|21222
713708|1619 FOUR GEORGES CT B1, DUNDALK, MD 21222|21222
713746|7520 HOLABIRD AV , DUNDALK, MD 21222|21222
713775|2208 SEARLES RD , DUNDALK, MD 21222|21222
713783|227 ST. HELENA AV , DUNDALK, MD 21222|21222
739922|6101 ROBINWOOD ST , BROOKLYN, MD 21222|21222
741981|2837 MAYFIELD AVE , BALTIMORE, MD 21222|21222
742148|6517 DETROIT AVE ALLEY, BALTIMORE, MD 21222|21222
744938|6519 DETROIT AVE , BALTIMORE, MD 21222|21222
745278|1725 DUNDALK AVE REAR, BALTIMORE, MD 21222|21222
745437|6529 ST HELENA AVE , BALTIMORE, MD 21222|21222
745482|5901 RADECKE AVE APT F, BALTIMORE, MD 21222|21222
747635|6515 DETROIT AVE , BALTIMORE, MD 21222|21222
741762|229 N MOUNT ST APT 205, BALTIMORE, MD 21223|21223
741791|441 S BENTALOU ST , BALTIMORE, MD 21223|21223
741803|1010 W BALTIMORE ST , BALTIMORE, MD 21223|21223
741831|1238 SARGEANT ST , BALTIMORE, MD 21223|21223
741834|243 N FULTON AVE , BALTIMORE, MD 21223|21223
741835|4109 GLENHUNT RD , BALTIMORE, MD 21223|21223
741853|723 VINE ST , BALTIMORE, MD 21223|21223
741854|1701 EDMONDSON AVE 1ST FLR, BALTIMORE, MD 21223|21223
741859|2512 W FAYETTE ST , BALTIMORE, MD 21223|21223
741876|2325 HOLLINS ST APT 207, BALTIMORE, MD 21223|21223
741894|2737 EDMONDSON AVE , BALTIMORE, MD 21223|21223
741903|35 S STRICKER ST , BALTIMORE, MD 21223|21223
741916|1309 GLYNDON AVE , BALTIMORE, MD 21223|21223
741921|1131 W LOMBARD ST , BALTIMORE, MD 21223|21223
741922|2002 W LEXINGTON ST , BALTIMORE, MD 21223|21223
741948|200 N GILMOR ST APT A, BALTIMORE, MD 21223|21223
741986|2308 W BALTIMORE ST 2ND FL, BALTIMORE, MD 21223|21223
741995|19 WHEELER AVE , BALTIMORE, MD 21223|21223
742005|2201 WALBROOK AVE , BALTIMORE, MD 21223|21223
742010|1500 W FAYETTE ST APT B, BALTIMORE, MD 21223|21223
742013|200 S CATHERINE ST , BALTIMORE, MD 21223|21223
742029|3105 WILKENS AVE , BALTIMORE, MD 21223|21223
742034|1335 RAMSAY ST , BALTIMORE, MD 21223|21223
742037|2648 ST BENEDICT ST , BALTIMORE, MD 21223|21223
742041|47 WHEELER AVE REAR, BALTIMORE, MD 21223|21223
742046|1107 N CAREY ST , BALTIMORE, MD 21223|21223
742068|27 N FULTON AVE REAR, BALTIMORE, MD 21223|21223
742071|1818 W FAYETTE ST FLR 2, BALTIMORE, MD 21223|21223
742089|220 N BENTALOU ST , BALTIMORE, MD 21223|21223
742097|2012 WILKENS AVE 2ND FL, BALTIMORE, MD 21223|21223
742100|1932 W LEXINGTON ST , BALTIMORE, MD 21223|21223
742110|927 BRUNSWICK ST REAR, BALTIMORE, MD 21223|21223
742120|2 N SMALLWOOD ST , BALTIMORE, MD 21223|21223
742150|1923 W LEXINGTON ST , BALTIMORE, MD 21223|21223
742153|2360 WILKENS AVE , BALTIMORE, MD 21223|21223
742166|2128 PENROSE AVE , BALTIMORE, MD 21223|21223
742185|2000 W PRATT ST , BALTIMORE, MD 21223|21223
742206|604 N PAYSON ST , BALTIMORE, MD 21223|21223
742211|2130 WILKENS AVE , BALTIMORE, MD 21223|21223
742255|1924 W BALTIMORE ST , BALTIMORE, MD 21223|21223
742302|2640 LAURETTA AVE , BALTIMORE, MD 21223|21223
742321|2657 HAFER ST , BALTIMORE, MD 21223|21223
742336|1151 N CARROLLTON AVE , BALTIMORE, MD 21223|21223
742350|321 S PAYSON ST , BALTIMORE, MD 21223|21223
742362|470 S BENTALOU ST , BALTIMORE, MD 21223|21223
742375|314 S STRICKER ST REAR, BALTIMORE, MD 21223|21223
742385|1100 W FRANKLIN ST , BALTIMORE, MD 21223|21223
742427|2655 LEHMAN ST , BALTIMORE, MD 21223|21223
742467|1833 W BALTIMORE ST REAR, BALTIMORE, MD 21223|21223
742553|2227 ASHTON ST , BALTIMORE, MD 21223|21223
742612|2325 HOLLINS ST 207, BALTIMORE, MD 21223|21223
742636|2100 W FAYETTE REAR-O, BALTIMORE, MD 21223|21223
742669|2339 LAURETTA AVE REAR, BALTIMORE, MD 21223|21223
742691|1500 W LEXINGTON ST , BALTIMORE, MD 21223|21223
